iter	Passed	Remaining
1496	102386	1265506
1497	102451	1265389
1498	102516	1265286
1499	102584	1265206
1500	102651	1265118
1501	102721	1265075
1502	102791	1265028
1503	102862	1264993
1504	102932	1264946
1505	103000	1264865
1506	103058	1264668
1507	103126	1264598
1508	103182	1264382
1509	103251	1264311
1510	103325	1264323
1511	103384	1264137
1512	103451	1264056
1513	103525	1264049
1514	103595	1264003
1515	103662	1263916
1516	103730	1263844
1517	103796	1263752
1518	103865	1263683
1519	103932	1263603
1520	104007	1263611
1521	104080	1263595
1522	104147	1263521
1523	104214	1263430
1524	104277	1263298
1525	104341	1263179
1526	104416	1263181
1527	104485	1263120
1528	104559	1263128
1529	104628	1263065
1530	104697	1262999
1531	104756	1262817
1532	104817	1262669
1533	104894	1262700
1534	104968	1262696
1535	105039	1262662
1536	105113	1262663
1537	105182	1262605
1538	105245	1262461
1539	105314	1262400
1540	105384	1262357
1541	105459	1262363
1542	105526	1262281
1543	105593	1262199
1544	105660	1262117
1545	105734	1262110
1546	105799	1262004
1547	105865	1261900
1548	105935	1261858
1549	106000	1261751
1550	106068	1261678
1551	106130	1261527
1552	106193	1261394
1553	106256	1261265
1554	106319	1261138
1555	106378	1260953
1556	106446	1260884
1557	106516	1260834
1558	106590	1260836
1559	106660	1260786
1560	106731	1260745
1561	106808	1260778
1562	106873	1260664
1563	106937	1260550
1564	107005	1260476
1565	107079	1260473
1566	107145	1260379
1567	107215	1260332
1568	107291	1260347
1569	107362	1260318
1570	107428	1260221
1571	107496	1260138
1572	107562	1260049
1573	107627	1259939
1574	107691	1259816
1575	107762	1259779
1576	107835	1259762
1577	107894	1259587
1578	107963	1259530
1579	108028	1259417
1580	108085	1259219
1581	108154	1259161
1582	108215	1258999
1583	108287	1258982
1584	108358	1258935
1585	108427	1258879
1586	108493	1258786
1587	108562	1258720
1588	108633	1258680
1589	108696	1258549
1590	108761	1258444
1591	108824	1258313
1592	108893	1258255
1593	108958	1258144
1594	109025	1258070
1595	109089	1257951
1596	109155	1257850
1597	109224	1257794
1598	109296	1257761
1599	109362	1257669
1600	109436	1257664
1601	109496	1257502
1602	109557	1257343
1603	109623	1257251
1604	109689	1257154
1605	109759	1257112
1606	109832	1257090
1607	109898	1256997
1608	109959	1256841
1609	110028	1256783
1610	110096	1256713
1611	110153	1256515
1612	110221	1256445
1613	110296	1256455
1614	110358	1256305
1615	110418	1256144
1616	110486	1256078
1617	110551	1255967
1618	110613	1255828
1619	110683	1255778
1620	110752	1255714
1621	110823	1255680
1622	110884	1255525
1623	110955	1255491
1624	111018	1255364
1625	111087	1255302
1626	111156	1255242
1627	111219	1255109
1628	111286	1255026
1629	111357	1254990
1630	111425	1254917
1631	111496	1254876
1632	111597	1255180
1633	111678	1255260
1634	111755	1255281
1635	111830	1255285
1636	111905	1255296
1637	111969	1255178
1638	112042	1255162
1639	112114	1255139
1640	112185	1255095
1641	112247	1254962
1642	112312	1254848
1643	112372	1254686
1644	112445	1254675
1645	112518	1254652
1646	112585	1254574
1647	112659	1254570
1648	112724	1254464
1649	112791	1254377
1650	112866	1254385
1651	112938	1254350
1652	113005	1254275
1653	113078	1254253
1654	113150	1254225
1655	113214	1254112
1656	113283	1254050
1657	113344	1253902
1658	113413	1253838
1659	113481	1253764
1660	113549	1253690
1661	113621	1253666
1662	113689	1253597
1663	113750	1253438
1664	113815	1253337
1665	113884	1253275
1666	113955	1253239
1667	114029	1253227
1668	114103	1253220
1669	114164	1253077
1670	114232	1253007
1671	114296	1252890
1672	114369	1252869
1673	114434	1252761
1674	114500	1252666
1675	114569	1252609
1676	114633	1252497
1677	114699	1252398
1678	114758	1252223
1679	114820	1252089
1680	114894	1252088
1681	114971	1252105
1682	115043	1252081
1683	115114	1252044
1684	115189	1252049
1685	115253	1251927
1686	115323	1251876
1687	115392	1251817
1688	115464	1251792
1689	115532	1251719
1690	115597	1251616
1691	115669	1251579
1692	115744	1251590
1693	115818	1251573
1694	115896	1251617
1695	115967	1251576
1696	116028	1251422
1697	116098	1251374
1698	116159	1251228
1699	116233	1251222
1700	116303	1251166
1701	116370	1251088
1702	116443	1251064
1703	116504	1250921
1704	116576	1250888
1705	116644	1250814
1706	116709	1250716
1707	116779	1250662
1708	116844	1250556
1709	116910	1250460
1710	116967	1250271
1711	117039	1250245
1712	117115	1250259
1713	117185	1250205
1714	117255	1250157
1715	117322	1250070
1716	117389	1249990
1717	117464	1249991
1718	117532	1249914
1719	117597	1249812
1720	117668	1249774
1721	117738	1249727
1722	117810	1249690
1723	117873	1249565
1724	117931	1249389
1725	118002	1249348
1726	118075	1249334
1727	118144	1249273
1728	118210	1249179
1729	118282	1249141
1730	118349	1249064
1731	118416	1248976
1732	118484	1248909
1733	118552	1248833
1734	118620	1248761
1735	118688	1248690
1736	118754	1248593
1737	118823	1248536
1738	118894	1248496
1739	118953	1248325
1740	119012	1248162
1741	119075	1248038
1742	119139	1247928
1743	119203	1247807
1744	119274	1247768
1745	119344	1247717
1746	119419	1247722
1747	119491	1247691
1748	119562	1247650
1749	119623	1247505
1750	119688	1247401
1751	119760	1247372
1752	119830	1247315
1753	119893	1247190
1754	119966	1247170
1755	120036	1247126
1756	120095	1246960
1757	120165	1246901
1758	120231	1246816
1759	120299	1246745
1760	120366	1246653
1761	120429	1246530
1762	120498	1246469
1763	120570	1246441
1764	120635	1246335
1765	120695	1246184
1766	120774	1246221
1767	120848	1246217
1768	120910	1246080
1769	120978	1246010
1770	121049	1245964
1771	121121	1245933
1772	121188	1245858
1773	121264	1245867
1774	121328	1245748
1775	121400	1245727
1776	121470	1245667
1777	121538	1245594
1778	121610	1245569
1779	121670	1245412
1780	121737	1245332
1781	121802	1245227
1782	121873	1245182
1783	121933	1245038
1784	122004	1244990
1785	122079	1244996
1786	122150	1244946
1787	122208	1244775
1788	122278	1244721
1789	122346	1244649
1790	122410	1244538
1791	122469	1244379
1792	122539	1244330
1793	122608	1244264
1794	122668	1244107
1795	122740	1244082
1796	122806	1243992
1797	122871	1243882
1798	122941	1243835
1799	123014	1243812
1800	123077	1243694
1801	123145	1243614
1802	123210	1243519
1803	123282	1243486
1804	123340	1243311
1805	123408	1243240
1806	123468	1243088
1807	123536	1243019
1808	123599	1242895
1809	123664	1242792
1810	123731	1242713
1811	123791	1242555
1812	123853	1242426
1813	123914	1242291
1814	123984	1242233
1815	124045	1242090
1816	124107	1241962
1817	124184	1241976
1818	124250	1241885
1819	124319	1241824
1820	124390	1241785
1821	124466	1241793
1822	124529	1241672
1823	124600	1241634
1824	124676	1241636
1825	124741	1241535
1826	124802	1241397
1827	124871	1241339
1828	124931	1241185
1829	124998	1241110
1830	125058	1240957
1831	125122	1240839
1832	125191	1240779
1833	125261	1240728
1834	125330	1240671
1835	125392	1240537
1836	125458	1240447
1837	125522	1240333
1838	125589	1240253
1839	125651	1240123
1840	125719	1240054
1841	125791	1240023
1842	125869	1240046
1843	125940	1240004
1844	126003	1239891
1845	126067	1239775
1846	126129	1239651
1847	126196	1239567
1848	126272	1239577
1849	126340	1239499
1850	126398	1239337
1851	126467	1239270
1852	126536	1239206
1853	126599	1239087
1854	126660	1238949
1855	126724	1238845
1856	126797	1238820
1857	126860	1238698
1858	126925	1238602
1859	126995	1238547
1860	127062	1238467
1861	127129	1238388
1862	127202	1238367
1863	127264	1238235
1864	127334	1238182
1865	127404	1238129
1866	127474	1238078
1867	127545	1238036
1868	127612	1237956
1869	127680	1237890
1870	127748	1237810
1871	127811	1237694
1872	127878	1237615
1873	127948	1237566
1874	128016	1237488
1875	128083	1237409
1876	128149	1237322
1877	128218	1237261
1878	128291	1237234
1879	128359	1237164
1880	128425	1237081
1881	128500	1237075
1882	128571	1237028
1883	128644	1237012
1884	128707	1236891
1885	128781	1236872
1886	128858	1236893
1887	128932	1236881
1888	129001	1236814
1889	129072	1236778
1890	129140	1236699
1891	129205	1236603
1892	129266	1236465
1893	129337	1236420
1894	129405	1236349
1895	129474	1236285
1896	129550	1236299
1897	129613	1236175
1898	129675	1236052
1899	129743	1235976
1900	129813	1235924
1901	129890	1235941
1902	129966	1235940
1903	130036	1235896
1904	130101	1235790
1905	130168	1235711
1906	130232	1235606
1907	130305	1235577
1908	130367	1235448
1909	130438	1235413
1910	130508	1235357
1911	130571	1235234
1912	130645	1235222
1913	130715	1235169
1914	130784	1235113
1915	130854	1235056
1916	130922	1234985
1917	130994	1234955
1918	131066	1234918
1919	131133	1234842
1920	131190	1234667
1921	131259	1234608
1922	131324	1234507
1923	131393	1234446
1924	131465	1234405
1925	131533	1234338
1926	131593	1234189
1927	131661	1234117
1928	131729	1234051
1929	131793	1233944
1930	131863	1233887
1931	131934	1233842
1932	132007	1233826
1933	132066	1233670
1934	132128	1233540
1935	132190	1233416
1936	132259	1233352
1937	132331	1233316
1938	132392	1233178
1939	132463	1233141
1940	132527	1233031
1941	132596	1232971
1942	132664	1232897
1943	132733	1232838
1944	132797	1232733
1945	132866	1232668
1946	132936	1232618
1947	132999	1232495
1948	133065	1232412
1949	133127	1232282
1950	133194	1232198
1951	133268	1232191
1952	133331	1232066
1953	133396	1231973
1954	133463	1231888
1955	133539	1231892
1956	133602	1231781
1957	133672	1231726
1958	133743	1231685
1959	133813	1231629
1960	133883	1231577
1961	133954	1231535
1962	134020	1231442
1963	134084	1231338
1964	134153	1231274
1965	134229	1231276
1966	134296	1231198
1967	134358	1231070
1968	134430	1231037
1969	134501	1230997
1970	134572	1230955
1971	134641	1230890
1972	134704	1230773
1973	134768	1230663
1974	134839	1230627
1975	134909	1230572
1976	134977	1230499
1977	135045	1230427
1978	135111	1230343
1979	135171	1230193
1980	135236	1230097
1981	135303	1230021
1982	135375	1229984
1983	135438	1229871
1984	135503	1229772
1985	135576	1229750
1986	135649	1229718
1987	135713	1229609
1988	135779	1229527
1989	135847	1229455
1990	135915	1229387
1991	135985	1229332
1992	136053	1229260
1993	136124	1229220
1994	136195	1229172
1995	136256	1229040
1996	136325	1228981
1997	136391	1228888
1998	136459	1228820
1999	136522	1228702
2000	136592	1228645
2001	136660	1228578
2002	136728	1228507
2003	136801	1228486
2004	136881	1228519
2005	136949	1228451
2006	137020	1228401
2007	137082	1228279
2008	137152	1228228
2009	137214	1228102
2010	137274	1227965
2011	137343	1227897
2012	137412	1227838
2013	137478	1227754
2014	137549	1227704
2015	137622	1227680
2016	137683	1227543
2017	137743	1227408
2018	137815	1227370
2019	137876	1227240
2020	137948	1227202
2021	138018	1227150
2022	138083	1227050
2023	138153	1227001
2024	138224	1226955
2025	138297	1226925
2026	138367	1226880
2027	138436	1226815
2028	138502	1226729
2029	138568	1226640
2030	138636	1226563
2031	138700	1226461
2032	138771	1226416
2033	138839	1226345
2034	138903	1226238
2035	138971	1226174
2036	139032	1226038
2037	139099	1225956
2038	139168	1225894
2039	139235	1225816
2040	139302	1225738
2041	139374	1225699
2042	139440	1225614
2043	139512	1225578
2044	139584	1225542
2045	139657	1225514
2046	139731	1225496
2047	139799	1225431
2048	139867	1225362
2049	139930	1225246
2050	140005	1225235
2051	140071	1225143
2052	140129	1224993
2053	140208	1225014
2054	140267	1224867
2055	140340	1224840
2056	140406	1224749
2057	140472	1224665
2058	140540	1224594
2059	140603	1224477
2060	140674	1224432
2061	140736	1224315
2062	140803	1224234
2063	140869	1224146
2064	140924	1223965
2065	140990	1223870
2066	141057	1223793
2067	141123	1223709
2068	141202	1223735
2069	141271	1223674
2070	141336	1223573
2071	141405	1223510
2072	141466	1223382
2073	141540	1223361
2074	141606	1223277
2075	141669	1223164
2076	141731	1223036
2077	141802	1222997
2078	141872	1222939
2079	141943	1222900
2080	142006	1222781
2081	142072	1222694
2082	142143	1222650
2083	142212	1222591
2084	142281	1222527
2085	142347	1222443
2086	142413	1222354
2087	142485	1222315
2088	142557	1222279
2089	142631	1222259
2090	142701	1222211
2091	142777	1222204
2092	142842	1222112
2093	142912	1222059
2094	142974	1221940
2095	143048	1221914
2096	143117	1221853
2097	143185	1221784
2098	143248	1221674
2099	143317	1221608
2100	143393	1221605
2101	143466	1221579
2102	143530	1221478
2103	143594	1221368
2104	143663	1221306
2105	143721	1221153
2106	143783	1221035
2107	143852	1220973
2108	143914	1220848
2109	143983	1220787
2110	144045	1220666
2111	144108	1220551
2112	144171	1220445
2113	144246	1220431
2114	144312	1220346
2115	144383	1220295
2116	144455	1220261
2117	144524	1220199
2118	144598	1220180
2119	144667	1220120
2120	144735	1220048
2121	144800	1219955
2122	144869	1219895
2123	144932	1219782
2124	144992	1219645
2125	145057	1219545
2126	145130	1219521
2127	145196	1219436
2128	145269	1219405
2129	145341	1219369
2130	145403	1219245
2131	145471	1219178
2132	145537	1219086
2133	145603	1219006
2134	145679	1218995
2135	145752	1218968
2136	145816	1218866
2137	145886	1218816
2138	145959	1218789
2139	146031	1218750
2140	146092	1218624
2141	146161	1218557
2142	146232	1218510
2143	146296	1218410
2144	146365	1218347
2145	146435	1218291
2146	146490	1218112
2147	146555	1218018
2148	146625	1217963
2149	146696	1217921
2150	146758	1217804
2151	146823	1217710
2152	146894	1217658
2153	146967	1217636
2154	147035	1217565
2155	147097	1217444
2156	147164	1217363
2157	147234	1217307
2158	147293	1217168
2159	147357	1217065
2160	147427	1217011
2161	147494	1216928
2162	147562	1216860
2163	147626	1216757
2164	147695	1216695
2165	147758	1216582
2166	147825	1216508
2167	147894	1216445
2168	147951	1216282
2169	148017	1216195
2170	148084	1216120
2171	148159	1216107
2172	148227	1216041
2173	148296	1215976
2174	148370	1215952
2175	148440	1215902
2176	148508	1215835
2177	148577	1215766
2178	148640	1215659
2179	148698	1215507
2180	148756	1215357
2181	148822	1215271
2182	148895	1215241
2183	148956	1215112
2184	149015	1214967
2185	149081	1214887
2186	149143	1214764
2187	149204	1214642
2188	149271	1214562
2189	149333	1214441
2190	149394	1214315
2191	149467	1214284
2192	149538	1214240
2193	149603	1214151
2194	149666	1214034
2195	149734	1213969
2196	149807	1213934
2197	149865	1213784
2198	149939	1213770
2199	150009	1213710
2200	150071	1213593
2201	150131	1213462
2202	150196	1213368
2203	150259	1213260
2204	150319	1213124
2205	150387	1213051
2206	150455	1212981
2207	150524	1212919
2208	150595	1212878
2209	150658	1212762
2210	150729	1212719
2211	150785	1212552
2212	150852	1212477
2213	150920	1212411
2214	150983	1212296
2215	151053	1212249
2216	151116	1212132
2217	151183	1212055
2218	151252	1211999
2219	151326	1211975
2220	151396	1211924
2221	151463	1211844
2222	151526	1211736
2223	151598	1211697
2224	151660	1211581
2225	151726	1211497
2226	151789	1211382
2227	151848	1211243
2228	151915	1211170
2229	151984	1211105
2230	152052	1211032
2231	152115	1210922
2232	152187	1210889
2233	152249	1210771
2234	152318	1210711
2235	152383	1210617
2236	152454	1210575
2237	152523	1210506
2238	152601	1210521
2239	152666	1210428
2240	152734	1210359
2241	152800	1210268
2242	152869	1210209
2243	152940	1210164
2244	153000	1210031
2245	153069	1209972
2246	153140	1209925
2247	153207	1209846
2248	153278	1209804
2249	153339	1209675
2250	153412	1209645
2251	153478	1209566
2252	153540	1209446
2253	153614	1209421
2254	153681	1209346
2255	153746	1209257
2256	153805	1209117
2257	153868	1209003
2258	153933	1208913
2259	153998	1208818
2260	154066	1208748
2261	154136	1208695
2262	154204	1208629
2263	154264	1208497
2264	154336	1208457
2265	154399	1208350
2266	154465	1208265
2267	154531	1208182
2268	154599	1208108
2269	154666	1208037
2270	154729	1207927
2271	154802	1207896
2272	154868	1207814
2273	154935	1207737
2274	154996	1207613
2275	155063	1207533
2276	155133	1207479
2277	155204	1207430
2278	155265	1207310
2279	155332	1207236
2280	155394	1207118
2281	155462	1207048
2282	155532	1206992
2283	155594	1206879
2284	155673	1206895
2285	155744	1206847
2286	155807	1206744
2287	155884	1206739
2288	155953	1206682
2289	156016	1206570
2290	156079	1206466
2291	156153	1206438
2292	156219	1206355
2293	156283	1206258
2294	156344	1206137
2295	156411	1206057
2296	156471	1205929
2297	156533	1205811
2298	156594	1205688
2299	156654	1205560
2300	156722	1205486
2301	156796	1205469
2302	156863	1205386
2303	156929	1205302
2304	156996	1205227
2305	157062	1205147
2306	157129	1205069
2307	157204	1205054
2308	157265	1204933
2309	157324	1204793
2310	157386	1204674
2311	157448	1204565
2312	157523	1204548
2313	157593	1204495
2314	157651	1204349
2315	157719	1204280
2316	157787	1204211
2317	157851	1204111
2318	157910	1203971
2319	157980	1203918
2320	158047	1203846
2321	158118	1203797
2322	158185	1203724
2323	158244	1203587
2324	158307	1203479
2325	158376	1203416
2326	158444	1203348
2327	158504	1203220
2328	158571	1203138
2329	158643	1203104
2330	158706	1203000
2331	158779	1202968
2332	158844	1202871
2333	158912	1202808
2334	158982	1202755
2335	159046	1202656
2336	159109	1202545
2337	159166	1202392
2338	159229	1202290
2339	159303	1202267
2340	159368	1202176
2341	159426	1202027
2342	159495	1201971
2343	159564	1201906
2344	159638	1201881
2345	159700	1201769
2346	159771	1201727
2347	159842	1201680
2348	159912	1201627
2349	159980	1201558
2350	160043	1201448
2351	160105	1201337
2352	160169	1201236
2353	160241	1201196
2354	160305	1201099
2355	160373	1201027
2356	160437	1200932
2357	160496	1200800
2358	160566	1200742
2359	160635	1200685
2360	160706	1200635
2361	160775	1200576
2362	160836	1200455
2363	160896	1200325
2364	160955	1200189
2365	161024	1200129
2366	161088	1200029
2367	161159	1199982
2368	161234	1199968
2369	161303	1199907
2370	161362	1199773
2371	161432	1199715
2372	161490	1199575
2373	161565	1199558
2374	161640	1199541
2375	161710	1199489
2376	161780	1199432
2377	161848	1199366
2378	161913	1199278
2379	161984	1199229
2380	162049	1199140
2381	162114	1199049
2382	162176	1198933
2383	162241	1198842
2384	162308	1198767
2385	162379	1198720
